Irradiance,Temperature,Expected_Power,Actual_Power,Loss,Cleaning
960.00000061734,25.0000003215313,12540.7707844101,11549.4539629772,7.904751936501723,1
960.000001860799,25.0000009691659,11816.134405228,11546.0981802562,2.285317818087137,0
960.000008078091,25.0000042073389,11515.3379061523,11536.7253501959,-0.18573006035866707,0
960.000037037957,25.0000192906024,11632.2941475224,11562.1185095481,0.6032828699508691,0
960.000137287998,25.0000715041656,11612.9325082684,11498.8079312637,0.9827369350803007,0
960.000371243608,25.0001933560457,11619.5385443233,11580.2236351646,0.33835172549005726,0
960.000926466176,25.0004825344666,11615.8335875619,11508.3433229755,0.92537710510505,0
960.002295851856,25.001195756175,11616.7850026749,11579.0287236425,0.3250148730798332,0
960.005713012542,25.0029755273655,11617.0333652543,11512.1182073586,0.9031148882596183,0
960.014375025517,25.0074869924568,11617.3992321724,11577.8905884521,0.34008165623583286,0
960.036386669652,25.0189513904437,11617.3226918436,11511.947655948,0.9070509504705526,0
960.092643124782,25.0482516274905,11615.1148521416,11574.3893408597,0.35062512769205434,0
960.236337472858,25.1230924337804,11602.3761132685,11503.9972001912,0.8479203924857592,0
960.604477019197,25.3148317808321,11561.8574356962,11552.713473381,0.07908731245006427,0
961.546395116099,25.8054141229684,11520.7903528404,11450.1190839883,0.6134237902756081,0
962.488313213001,26.2959964651048,11480.9012574571,11456.9427039121,0.2086818186807323,0
963.430231309903,26.7865788072411,11441.0782150989,11386.4484270862,0.47748810894942506,0
964.372149406805,27.2771611493775,11401.3612116821,11370.6751969527,0.26914343085595244,0
965.314067503706,27.7677434915139,11361.7390351343,11317.0213192806,0.39358161383057255,0
